1991.01	3.258064516
1991.02	3.142857143
1991.03	4.387096774
1991.04	5.8
1991.05	5.193548387
1991.06	2.666666667
1991.07	3.064516129
1991.08	3.903225806
1991.09	4.633333333
1991.1	5.548387097
1991.11	4.766666667
1991.12	3.580645161
1992.01	2.451612903
1992.02	2.896551724
1992.03	4.258064516
1992.04	4.933333333
1992.05	4.709677419
1992.06	3
1992.07	3.290322581
1992.08	4.064516129
1992.09	5.233333333
1992.1	6.161290323
1992.11	4.933333333
1992.12	3.741935484
1993.01	2.741935484
1993.02	3.107142857
1993.03	4.032258065
1993.04	5.533333333
1993.05	4.225806452
1993.06	3.4
1993.07	3.35483871
1993.08	4.193548387
1993.09	5.033333333
1993.1	6.193548387
1993.11	4.833333333
1993.12	3.774193548
1994.01	2.580645161
1994.02	2.142857143
1994.03	3.612903226
1994.04	4.9
1994.05	4.483870968
1994.06	2.933333333
1994.07	3.161290323
1994.08	4.322580645
1994.09	6.066666667
1994.1	7.35483871
1994.11	5.133333333
1994.12	3.935483871
1995.01	2.322580645
1995.02	2.714285714
1995.03	4.548387097
1995.04	5.033333333
1995.05	4.193548387
1995.06	3
1995.07	3.677419355
1995.08	4.35483871
1995.09	5
1995.1	6.870967742
1995.11	4.533333333
1995.12	3.838709677
1996.01	3.032258065
1996.02	2.965517241
1996.03	5.064516129
1996.04	4.933333333
1996.05	4.419354839
1996.06	3.033333333
1996.07	3.35483871
1996.08	4.032258065
1996.09	5.233333333
1996.1	6.322580645
1996.11	4.466666667
1996.12	3.161290323
1997.01	2.935483871
1997.02	2.607142857
1997.03	5.129032258
1997.04	6.3
1997.05	3.903225806
1997.06	3.933333333
1997.07	3.064516129
1997.08	4.032258065
1997.09	5.666666667
1997.1	7.483870968
1997.11	5.733333333
1997.12	3.774193548
1998.01	3
1998.02	2.571428571
1998.03	4.193548387
1998.04	4.533333333
1998.05	3.548387097
1998.06	3.333333333
1998.07	3.903225806
1998.08	4.935483871
1998.09	6.3
1998.1	6.129032258
1998.11	5.366666667
1998.12	3.612903226
1999.01	3.096774194
1999.02	3.785714286
1999.03	3.741935484
1999.04	4.666666667
1999.05	4.580645161
1999.06	3.5
1999.07	3.967741935
1999.08	5.193548387
1999.09	6.033333333
1999.1	7.032258065
1999.11	4.933333333
1999.12	4.225806452
2000.01	3.064516129
2000.02	3.103448276
2000.03	3.580645161
2000.04	4.766666667
2000.05	4.064516129
2000.06	3.766666667
2000.07	3.741935484
2000.08	4.193548387
2000.09	5.8
2000.1	6.870967742
2000.11	4.833333333
2000.12	3.548387097
2001.01	2.096774194
2001.02	2.821428571
2002.01	4.548387097
2002.02	5.433333333
2002.03	4.35483871
2002.04	3.2
2002.05	3.548387097
2002.06	3.677419355
2002.07	4.966666667
2002.08	5.935483871
2002.09	4.8
2002.1	3.516129032
2002.11	2.580645161
2002.12	3.214285714
2003.01	4.612903226
2003.02	5.133333333
2003.03	3.64516129
2003.04	2.9
2003.05	3.451612903
2003.06	4.096774194
2003.07	5.766666667
2003.08	7.129032258
2003.09	4.566666667
2003.1	3.774193548
2003.11	2.419354839
2003.12	3.25
2004.01	4.193548387
2004.02	4.566666667
2004.03	4.225806452
2004.04	3.633333333
2004.05	3.387096774
2004.06	3.967741935
2004.07	5.966666667
2004.08	6.096774194
2004.09	4.866666667
2004.1	3.548387097
2004.11	3.580645161
2004.12	2.586206897
2005.01	3.612903226
2005.02	4.433333333
2005.03	3.419354839
2005.04	3.2
2005.05	3.548387097
2005.06	3.677419355
2005.07	5.266666667
2005.08	6.677419355
2005.09	4.566666667
2005.1	3.677419355
2005.11	2.387096774
2005.12	3.571428571
2006.01	4.774193548
2006.02	4.666666667
2006.03	3.709677419
2006.04	2.766666667
2006.05	3.516129032
2006.06	4.193548387
2006.07	5.333333333
2006.08	6.161290323
2006.09	4.566666667
2006.1	3.870967742
2006.11	2.935483871
2006.12	3.321428571
2007.01	4.193548387
2007.02	4.5
2007.03	4.741935484
2007.04	3.3
2007.05	3.548387097
2007.06	4.322580645
2007.07	5.566666667
2007.08	6.774193548
2007.09	4.9
2007.1	3.161290323
2007.11	1.838709677
2007.12	3.428571429
2008.01	3.935483871
2008.02	5.7
2008.03	4.483870968
2008.04	2.833333333
2008.05	3.290322581
2008.06	4.548387097
2008.07	5.7
2008.08	6.548387097
2008.09	5
2008.1	3.516129032
2008.11	2.774193548
2008.12	2.586206897
2009.01	3.967741935
2009.02	5.766666667
2009.03	4.838709677
2009.04	2.933333333
2009.05	3.516129032
2009.06	4.709677419
2009.07	5.4
2009.08	5.806451613
2009.09	4.3
2009.1	3.580645161
2009.11	3.387096774
2009.12	3.464285714
2010.01	4.290322581
2010.02	4.866666667
2010.03	4.096774194
2010.04	3.066666667
2010.05	3.032258065
2010.06	4.193548387
2010.07	4.3
2010.08	6.741935484
2010.09	4.6
2010.1	3.935483871
2010.11	2.451612903
2010.12	3.392857143
2011.01	4.161290323
2011.02	5.066666667
2011.03	3.612903226
2011.04	3.333333333
2011.05	3.677419355
2011.06	4.322580645
2011.07	5.366666667
2011.08	6.709677419
2011.09	5.233333333
2011.1	3.774193548
2011.11	3.161290323
2011.12	3.5
2012.01	3.548387097
2012.02	5
2012.03	3.903225806
2012.04	3.266666667
2012.05	3.290322581
2012.06	4.225806452
2012.07	5.6
2012.08	7.322580645
2012.09	4.433333333
2012.1	2.806451613
2012.11	2.161290323
2012.12	3.413793103
2013.01	3.935483871
2013.02	4.166666667
2013.03	4.741935484
2013.04	3.1
2013.05	3.612903226
2013.06	4.322580645
2013.07	5.1
2013.08	7.741935484
2013.09	5.3
2013.1	3.548387097
2013.11	2.741935484
2013.12	3.035714286
2014.01	5.064516129
2015.01	4.633333333
2015.02	4
2015.03	3.066666667
2015.04	3.516129032
2015.05	3.935483871
2015.06	5.133333333
2015.07	6.838709677
2015.08	5
2015.09	3.935483871
2015.1	2.64516129
2015.11	3.178571429
2015.12	4.677419355
2016.01	5.166666667
2016.02	4.870967742
2016.03	2.933333333
2016.04	2.741935484
2016.05	4
2016.06	5.066666667
2016.07	5.967741935
2016.08	4.766666667
2016.09	2.967741935
2016.1	1.612903226
2016.11	3.428571429
2016.12	4.903225806
2017.01	3.833333333
2017.02	4.516129032
2017.03	2.566666667
2017.04	2.870967742
2017.05	3.967741935
2017.06	4.9
2017.07	6.032258065
2017.08	4.633333333
2017.09	2.903225806
2017.1	2.032258065
2017.11	2.517241379
2017.12	5.548387097
2018.01	5.533333333
2018.02	3.838709677
2018.03	3.133333333
2018.04	3.580645161
2018.05	4.129032258
2018.06	5.066666667
2018.07	5.838709677
2018.08	4.933333333
2018.09	3.612903226
2018.1	2.387096774
2018.11	2.928571429
2018.12	4.258064516
2019.01	5.233333333
2019.02	4.903225806
2019.03	3.366666667
2019.04	3.548387097
